standard_name,alias,interval_seconds,program
"WS_1_Max","WS_Max",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"RGtip_1_Tot60s","RGtipmin",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X"
"BattVolt","BattVolt",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tpanel","Tpanel",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"RHenc","RHenc",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"CellUsage5min","CellUsage5min",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X"
"CellStr","CellStr",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X"
"CellQlt","CellQlt",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X"
"Trnet_1_Avg","Trnet_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v10_5min.CR3;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v10_5min.CR3;S119_v12p1.CR3;LyonArboretum_20211011.CR3;Spencer_v05.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v09.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"DutyCycle_Avg","DutyCycle_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"RGtip_1_Tot300s","RGtip_Tot",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X"
"EC_1_Avg","EC_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"Tsoil_2_Avg","Tsoil_SM1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"Ka_1_Avg","Ka_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"PA_1_Avg","t_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"VR_1_Avg","VR_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"EC_2_Avg","EC_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"Tsoil_3_Avg","Tsoil_SM2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"Ka_2_Avg","Ka_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"PA_2_Avg","t_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"VR_2_Avg","VR_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"EC_3_Avg","EC_3_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"Tsoil_4_Avg","Tsoil_SM3_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"Ka_3_Avg","Ka_3_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"PA_3_Avg","t_3_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"VR_3_Avg","VR_3_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X"
"RHenc_Min","RHenc_Min",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"RHenc_Max","RHenc_Max",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tpanel_Min","Tpanel_Min",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tpanel_Max","Tpanel_Max",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"LGR_LiBattV","LGR_LiBattV",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"BattVolt_Min","BattVolt_Min",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"BattVolt_Max","BattVolt_Max",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_NuuanuNet_v02.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"CH201_VBatt_Min","CH201_VBatt_Min",86400,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
